,DateTime,SleepStage,time_min,date,valid
450,2023-12-01 07:30:00,0,07:30:00,12/01/2023,
451,2023-12-01 07:31:00,0,07:31:00,12/01/2023,
452,2023-12-01 07:32:00,0,07:32:00,12/01/2023,
453,2023-12-01 07:33:00,0,07:33:00,12/01/2023,
454,2023-12-01 07:34:00,0,07:34:00,12/01/2023,
455,2023-12-01 07:35:00,0,07:35:00,12/01/2023,
456,2023-12-01 07:36:00,0,07:36:00,12/01/2023,
457,2023-12-01 07:37:00,0,07:37:00,12/01/2023,
458,2023-12-01 07:38:00,0,07:38:00,12/01/2023,
459,2023-12-01 07:39:00,0,07:39:00,12/01/2023,
460,2023-12-01 07:40:00,0,07:40:00,12/01/2023,
461,2023-12-01 07:41:00,0,07:41:00,12/01/2023,
462,2023-12-01 07:42:00,0,07:42:00,12/01/2023,
463,2023-12-01 07:43:00,0,07:43:00,12/01/2023,
464,2023-12-01 07:44:00,0,07:44:00,12/01/2023,
465,2023-12-01 07:45:00,0,07:45:00,12/01/2023,
466,2023-12-01 07:46:00,0,07:46:00,12/01/2023,
467,2023-12-01 07:47:00,0,07:47:00,12/01/2023,
468,2023-12-01 07:48:00,0,07:48:00,12/01/2023,
469,2023-12-01 07:49:00,0,07:49:00,12/01/2023,
470,2023-12-01 07:50:00,0,07:50:00,12/01/2023,
471,2023-12-01 07:51:00,0,07:51:00,12/01/2023,
472,2023-12-01 07:52:00,0,07:52:00,12/01/2023,
473,2023-12-01 07:53:00,0,07:53:00,12/01/2023,
474,2023-12-01 07:54:00,0,07:54:00,12/01/2023,
475,2023-12-01 07:55:00,0,07:55:00,12/01/2023,
476,2023-12-01 07:56:00,0,07:56:00,12/01/2023,
477,2023-12-01 07:57:00,0,07:57:00,12/01/2023,
478,2023-12-01 07:58:00,0,07:58:00,12/01/2023,
479,2023-12-01 07:59:00,0,07:59:00,12/01/2023,
480,2023-12-01 08:00:00,0,08:00:00,12/01/2023,
481,2023-12-01 08:01:00,0,08:01:00,12/01/2023,
482,2023-12-01 08:02:00,0,08:02:00,12/01/2023,
483,2023-12-01 08:03:00,0,08:03:00,12/01/2023,
484,2023-12-01 08:04:00,0,08:04:00,12/01/2023,
485,2023-12-01 08:05:00,0,08:05:00,12/01/2023,
486,2023-12-01 08:06:00,0,08:06:00,12/01/2023,
487,2023-12-01 08:07:00,0,08:07:00,12/01/2023,
488,2023-12-01 08:08:00,0,08:08:00,12/01/2023,
489,2023-12-01 08:09:00,0,08:09:00,12/01/2023,
490,2023-12-01 08:10:00,0,08:10:00,12/01/2023,
491,2023-12-01 08:11:00,0,08:11:00,12/01/2023,
492,2023-12-01 08:12:00,0,08:12:00,12/01/2023,
493,2023-12-01 08:13:00,0,08:13:00,12/01/2023,
494,2023-12-01 08:14:00,0,08:14:00,12/01/2023,
495,2023-12-01 08:15:00,0,08:15:00,12/01/2023,
496,2023-12-01 08:16:00,0,08:16:00,12/01/2023,
497,2023-12-01 08:17:00,0,08:17:00,12/01/2023,
498,2023-12-01 08:18:00,0,08:18:00,12/01/2023,
499,2023-12-01 08:19:00,0,08:19:00,12/01/2023,
500,2023-12-01 08:20:00,0,08:20:00,12/01/2023,
501,2023-12-01 08:21:00,0,08:21:00,12/01/2023,
502,2023-12-01 08:22:00,0,08:22:00,12/01/2023,
503,2023-12-01 08:23:00,0,08:23:00,12/01/2023,
504,2023-12-01 08:24:00,0,08:24:00,12/01/2023,
505,2023-12-01 08:25:00,0,08:25:00,12/01/2023,
506,2023-12-01 08:26:00,0,08:26:00,12/01/2023,
507,2023-12-01 08:27:00,0,08:27:00,12/01/2023,
508,2023-12-01 08:28:00,0,08:28:00,12/01/2023,
509,2023-12-01 08:29:00,0,08:29:00,12/01/2023,
510,2023-12-01 08:30:00,0,08:30:00,12/01/2023,
511,2023-12-01 08:31:00,0,08:31:00,12/01/2023,
512,2023-12-01 08:32:00,0,08:32:00,12/01/2023,
513,2023-12-01 08:33:00,0,08:33:00,12/01/2023,
514,2023-12-01 08:34:00,0,08:34:00,12/01/2023,
515,2023-12-01 08:35:00,0,08:35:00,12/01/2023,
516,2023-12-01 08:36:00,0,08:36:00,12/01/2023,
517,2023-12-01 08:37:00,0,08:37:00,12/01/2023,
518,2023-12-01 08:38:00,0,08:38:00,12/01/2023,
519,2023-12-01 08:39:00,0,08:39:00,12/01/2023,
520,2023-12-01 08:40:00,0,08:40:00,12/01/2023,
521,2023-12-01 08:41:00,0,08:41:00,12/01/2023,
522,2023-12-01 08:42:00,0,08:42:00,12/01/2023,
523,2023-12-01 08:43:00,0,08:43:00,12/01/2023,
524,2023-12-01 08:44:00,0,08:44:00,12/01/2023,
525,2023-12-01 08:45:00,0,08:45:00,12/01/2023,
526,2023-12-01 08:46:00,0,08:46:00,12/01/2023,
527,2023-12-01 08:47:00,0,08:47:00,12/01/2023,
528,2023-12-01 08:48:00,0,08:48:00,12/01/2023,
529,2023-12-01 08:49:00,0,08:49:00,12/01/2023,
530,2023-12-01 08:50:00,0,08:50:00,12/01/2023,
531,2023-12-01 08:51:00,0,08:51:00,12/01/2023,
532,2023-12-01 08:52:00,0,08:52:00,12/01/2023,
533,2023-12-01 08:53:00,0,08:53:00,12/01/2023,
534,2023-12-01 08:54:00,0,08:54:00,12/01/2023,
535,2023-12-01 08:55:00,0,08:55:00,12/01/2023,
536,2023-12-01 08:56:00,0,08:56:00,12/01/2023,
537,2023-12-01 08:57:00,0,08:57:00,12/01/2023,
538,2023-12-01 08:58:00,0,08:58:00,12/01/2023,
539,2023-12-01 08:59:00,0,08:59:00,12/01/2023,
540,2023-12-01 09:00:00,0,09:00:00,12/01/2023,
541,2023-12-01 09:01:00,0,09:01:00,12/01/2023,
542,2023-12-01 09:02:00,0,09:02:00,12/01/2023,
543,2023-12-01 09:03:00,0,09:03:00,12/01/2023,
544,2023-12-01 09:04:00,0,09:04:00,12/01/2023,
545,2023-12-01 09:05:00,0,09:05:00,12/01/2023,
546,2023-12-01 09:06:00,0,09:06:00,12/01/2023,
547,2023-12-01 09:07:00,0,09:07:00,12/01/2023,
548,2023-12-01 09:08:00,0,09:08:00,12/01/2023,
549,2023-12-01 09:09:00,0,09:09:00,12/01/2023,
550,2023-12-01 09:10:00,0,09:10:00,12/01/2023,
551,2023-12-01 09:11:00,0,09:11:00,12/01/2023,
552,2023-12-01 09:12:00,0,09:12:00,12/01/2023,
553,2023-12-01 09:13:00,0,09:13:00,12/01/2023,
554,2023-12-01 09:14:00,0,09:14:00,12/01/2023,
555,2023-12-01 09:15:00,0,09:15:00,12/01/2023,
556,2023-12-01 09:16:00,0,09:16:00,12/01/2023,
557,2023-12-01 09:17:00,0,09:17:00,12/01/2023,
558,2023-12-01 09:18:00,0,09:18:00,12/01/2023,
559,2023-12-01 09:19:00,0,09:19:00,12/01/2023,
560,2023-12-01 09:20:00,0,09:20:00,12/01/2023,
561,2023-12-01 09:21:00,0,09:21:00,12/01/2023,
562,2023-12-01 09:22:00,0,09:22:00,12/01/2023,
563,2023-12-01 09:23:00,0,09:23:00,12/01/2023,
564,2023-12-01 09:24:00,0,09:24:00,12/01/2023,
565,2023-12-01 09:25:00,0,09:25:00,12/01/2023,
566,2023-12-01 09:26:00,0,09:26:00,12/01/2023,
567,2023-12-01 09:27:00,0,09:27:00,12/01/2023,
568,2023-12-01 09:28:00,0,09:28:00,12/01/2023,
569,2023-12-01 09:29:00,0,09:29:00,12/01/2023,
570,2023-12-01 09:30:00,0,09:30:00,12/01/2023,
571,2023-12-01 09:31:00,0,09:31:00,12/01/2023,
572,2023-12-01 09:32:00,0,09:32:00,12/01/2023,
573,2023-12-01 09:33:00,0,09:33:00,12/01/2023,
574,2023-12-01 09:34:00,0,09:34:00,12/01/2023,
575,2023-12-01 09:35:00,0,09:35:00,12/01/2023,
576,2023-12-01 09:36:00,0,09:36:00,12/01/2023,
577,2023-12-01 09:37:00,0,09:37:00,12/01/2023,
578,2023-12-01 09:38:00,0,09:38:00,12/01/2023,
579,2023-12-01 09:39:00,0,09:39:00,12/01/2023,
580,2023-12-01 09:40:00,0,09:40:00,12/01/2023,
581,2023-12-01 09:41:00,0,09:41:00,12/01/2023,
582,2023-12-01 09:42:00,0,09:42:00,12/01/2023,
583,2023-12-01 09:43:00,0,09:43:00,12/01/2023,
584,2023-12-01 09:44:00,0,09:44:00,12/01/2023,
585,2023-12-01 09:45:00,0,09:45:00,12/01/2023,
586,2023-12-01 09:46:00,0,09:46:00,12/01/2023,
587,2023-12-01 09:47:00,0,09:47:00,12/01/2023,
588,2023-12-01 09:48:00,0,09:48:00,12/01/2023,
589,2023-12-01 09:49:00,0,09:49:00,12/01/2023,
590,2023-12-01 09:50:00,0,09:50:00,12/01/2023,
591,2023-12-01 09:51:00,0,09:51:00,12/01/2023,
592,2023-12-01 09:52:00,0,09:52:00,12/01/2023,
593,2023-12-01 09:53:00,0,09:53:00,12/01/2023,
594,2023-12-01 09:54:00,0,09:54:00,12/01/2023,
595,2023-12-01 09:55:00,0,09:55:00,12/01/2023,
596,2023-12-01 09:56:00,0,09:56:00,12/01/2023,
597,2023-12-01 09:57:00,0,09:57:00,12/01/2023,
598,2023-12-01 09:58:00,0,09:58:00,12/01/2023,
599,2023-12-01 09:59:00,0,09:59:00,12/01/2023,
600,2023-12-01 10:00:00,0,10:00:00,12/01/2023,
601,2023-12-01 10:01:00,0,10:01:00,12/01/2023,
602,2023-12-01 10:02:00,0,10:02:00,12/01/2023,
603,2023-12-01 10:03:00,0,10:03:00,12/01/2023,
604,2023-12-01 10:04:00,0,10:04:00,12/01/2023,
605,2023-12-01 10:05:00,0,10:05:00,12/01/2023,
606,2023-12-01 10:06:00,0,10:06:00,12/01/2023,
607,2023-12-01 10:07:00,0,10:07:00,12/01/2023,
608,2023-12-01 10:08:00,0,10:08:00,12/01/2023,
609,2023-12-01 10:09:00,0,10:09:00,12/01/2023,
610,2023-12-01 10:10:00,0,10:10:00,12/01/2023,
611,2023-12-01 10:11:00,0,10:11:00,12/01/2023,
612,2023-12-01 10:12:00,0,10:12:00,12/01/2023,
613,2023-12-01 10:13:00,0,10:13:00,12/01/2023,
614,2023-12-01 10:14:00,0,10:14:00,12/01/2023,
615,2023-12-01 10:15:00,0,10:15:00,12/01/2023,
616,2023-12-01 10:16:00,0,10:16:00,12/01/2023,
617,2023-12-01 10:17:00,0,10:17:00,12/01/2023,
618,2023-12-01 10:18:00,0,10:18:00,12/01/2023,
619,2023-12-01 10:19:00,0,10:19:00,12/01/2023,
620,2023-12-01 10:20:00,0,10:20:00,12/01/2023,
621,2023-12-01 10:21:00,0,10:21:00,12/01/2023,
622,2023-12-01 10:22:00,0,10:22:00,12/01/2023,
623,2023-12-01 10:23:00,0,10:23:00,12/01/2023,
624,2023-12-01 10:24:00,0,10:24:00,12/01/2023,
625,2023-12-01 10:25:00,0,10:25:00,12/01/2023,
626,2023-12-01 10:26:00,0,10:26:00,12/01/2023,
627,2023-12-01 10:27:00,0,10:27:00,12/01/2023,
628,2023-12-01 10:28:00,0,10:28:00,12/01/2023,
629,2023-12-01 10:29:00,0,10:29:00,12/01/2023,
630,2023-12-01 10:30:00,0,10:30:00,12/01/2023,
631,2023-12-01 10:31:00,0,10:31:00,12/01/2023,
632,2023-12-01 10:32:00,0,10:32:00,12/01/2023,
633,2023-12-01 10:33:00,0,10:33:00,12/01/2023,
634,2023-12-01 10:34:00,0,10:34:00,12/01/2023,
635,2023-12-01 10:35:00,0,10:35:00,12/01/2023,
636,2023-12-01 10:36:00,0,10:36:00,12/01/2023,
637,2023-12-01 10:37:00,0,10:37:00,12/01/2023,
638,2023-12-01 10:38:00,0,10:38:00,12/01/2023,
639,2023-12-01 10:39:00,0,10:39:00,12/01/2023,
640,2023-12-01 10:40:00,0,10:40:00,12/01/2023,
641,2023-12-01 10:41:00,0,10:41:00,12/01/2023,
642,2023-12-01 10:42:00,0,10:42:00,12/01/2023,
643,2023-12-01 10:43:00,0,10:43:00,12/01/2023,
644,2023-12-01 10:44:00,0,10:44:00,12/01/2023,
645,2023-12-01 10:45:00,0,10:45:00,12/01/2023,
646,2023-12-01 10:46:00,0,10:46:00,12/01/2023,
647,2023-12-01 10:47:00,0,10:47:00,12/01/2023,
648,2023-12-01 10:48:00,0,10:48:00,12/01/2023,
649,2023-12-01 10:49:00,0,10:49:00,12/01/2023,
650,2023-12-01 10:50:00,0,10:50:00,12/01/2023,
651,2023-12-01 10:51:00,0,10:51:00,12/01/2023,
652,2023-12-01 10:52:00,0,10:52:00,12/01/2023,
653,2023-12-01 10:53:00,0,10:53:00,12/01/2023,
654,2023-12-01 10:54:00,0,10:54:00,12/01/2023,
655,2023-12-01 10:55:00,0,10:55:00,12/01/2023,
656,2023-12-01 10:56:00,0,10:56:00,12/01/2023,
657,2023-12-01 10:57:00,0,10:57:00,12/01/2023,
658,2023-12-01 10:58:00,0,10:58:00,12/01/2023,
659,2023-12-01 10:59:00,0,10:59:00,12/01/2023,
660,2023-12-01 11:00:00,0,11:00:00,12/01/2023,
661,2023-12-01 11:01:00,0,11:01:00,12/01/2023,
662,2023-12-01 11:02:00,0,11:02:00,12/01/2023,
663,2023-12-01 11:03:00,0,11:03:00,12/01/2023,
664,2023-12-01 11:04:00,0,11:04:00,12/01/2023,
665,2023-12-01 11:05:00,0,11:05:00,12/01/2023,
666,2023-12-01 11:06:00,0,11:06:00,12/01/2023,
667,2023-12-01 11:07:00,0,11:07:00,12/01/2023,
668,2023-12-01 11:08:00,0,11:08:00,12/01/2023,
669,2023-12-01 11:09:00,0,11:09:00,12/01/2023,
670,2023-12-01 11:10:00,0,11:10:00,12/01/2023,
671,2023-12-01 11:11:00,0,11:11:00,12/01/2023,
672,2023-12-01 11:12:00,0,11:12:00,12/01/2023,
673,2023-12-01 11:13:00,0,11:13:00,12/01/2023,
674,2023-12-01 11:14:00,0,11:14:00,12/01/2023,
675,2023-12-01 11:15:00,0,11:15:00,12/01/2023,
676,2023-12-01 11:16:00,0,11:16:00,12/01/2023,
677,2023-12-01 11:17:00,0,11:17:00,12/01/2023,
678,2023-12-01 11:18:00,0,11:18:00,12/01/2023,
679,2023-12-01 11:19:00,0,11:19:00,12/01/2023,
680,2023-12-01 11:20:00,0,11:20:00,12/01/2023,
681,2023-12-01 11:21:00,0,11:21:00,12/01/2023,
682,2023-12-01 11:22:00,0,11:22:00,12/01/2023,
683,2023-12-01 11:23:00,0,11:23:00,12/01/2023,
684,2023-12-01 11:24:00,0,11:24:00,12/01/2023,
685,2023-12-01 11:25:00,0,11:25:00,12/01/2023,
686,2023-12-01 11:26:00,0,11:26:00,12/01/2023,
687,2023-12-01 11:27:00,0,11:27:00,12/01/2023,
688,2023-12-01 11:28:00,0,11:28:00,12/01/2023,
689,2023-12-01 11:29:00,0,11:29:00,12/01/2023,
690,2023-12-01 11:30:00,0,11:30:00,12/01/2023,
691,2023-12-01 11:31:00,0,11:31:00,12/01/2023,
692,2023-12-01 11:32:00,0,11:32:00,12/01/2023,
693,2023-12-01 11:33:00,0,11:33:00,12/01/2023,
694,2023-12-01 11:34:00,0,11:34:00,12/01/2023,
695,2023-12-01 11:35:00,0,11:35:00,12/01/2023,
696,2023-12-01 11:36:00,0,11:36:00,12/01/2023,
697,2023-12-01 11:37:00,0,11:37:00,12/01/2023,
698,2023-12-01 11:38:00,0,11:38:00,12/01/2023,
699,2023-12-01 11:39:00,0,11:39:00,12/01/2023,
700,2023-12-01 11:40:00,0,11:40:00,12/01/2023,
701,2023-12-01 11:41:00,0,11:41:00,12/01/2023,
702,2023-12-01 11:42:00,0,11:42:00,12/01/2023,
703,2023-12-01 11:43:00,0,11:43:00,12/01/2023,
704,2023-12-01 11:44:00,0,11:44:00,12/01/2023,
705,2023-12-01 11:45:00,0,11:45:00,12/01/2023,
706,2023-12-01 11:46:00,0,11:46:00,12/01/2023,
707,2023-12-01 11:47:00,0,11:47:00,12/01/2023,
708,2023-12-01 11:48:00,0,11:48:00,12/01/2023,
709,2023-12-01 11:49:00,0,11:49:00,12/01/2023,
710,2023-12-01 11:50:00,0,11:50:00,12/01/2023,
711,2023-12-01 11:51:00,0,11:51:00,12/01/2023,
712,2023-12-01 11:52:00,0,11:52:00,12/01/2023,
713,2023-12-01 11:53:00,0,11:53:00,12/01/2023,
714,2023-12-01 11:54:00,0,11:54:00,12/01/2023,
715,2023-12-01 11:55:00,0,11:55:00,12/01/2023,
716,2023-12-01 11:56:00,0,11:56:00,12/01/2023,
717,2023-12-01 11:57:00,0,11:57:00,12/01/2023,
718,2023-12-01 11:58:00,0,11:58:00,12/01/2023,
719,2023-12-01 11:59:00,0,11:59:00,12/01/2023,
720,2023-12-01 12:00:00,0,12:00:00,12/01/2023,
721,2023-12-01 12:01:00,0,12:01:00,12/01/2023,
722,2023-12-01 12:02:00,0,12:02:00,12/01/2023,
723,2023-12-01 12:03:00,0,12:03:00,12/01/2023,
724,2023-12-01 12:04:00,0,12:04:00,12/01/2023,
725,2023-12-01 12:05:00,0,12:05:00,12/01/2023,
726,2023-12-01 12:06:00,0,12:06:00,12/01/2023,
727,2023-12-01 12:07:00,0,12:07:00,12/01/2023,
728,2023-12-01 12:08:00,0,12:08:00,12/01/2023,
729,2023-12-01 12:09:00,0,12:09:00,12/01/2023,
730,2023-12-01 12:10:00,0,12:10:00,12/01/2023,
731,2023-12-01 12:11:00,0,12:11:00,12/01/2023,
732,2023-12-01 12:12:00,0,12:12:00,12/01/2023,
733,2023-12-01 12:13:00,0,12:13:00,12/01/2023,
734,2023-12-01 12:14:00,0,12:14:00,12/01/2023,
735,2023-12-01 12:15:00,0,12:15:00,12/01/2023,
736,2023-12-01 12:16:00,0,12:16:00,12/01/2023,
737,2023-12-01 12:17:00,0,12:17:00,12/01/2023,
738,2023-12-01 12:18:00,0,12:18:00,12/01/2023,
739,2023-12-01 12:19:00,0,12:19:00,12/01/2023,
740,2023-12-01 12:20:00,0,12:20:00,12/01/2023,
741,2023-12-01 12:21:00,0,12:21:00,12/01/2023,
742,2023-12-01 12:22:00,0,12:22:00,12/01/2023,
743,2023-12-01 12:23:00,0,12:23:00,12/01/2023,
744,2023-12-01 12:24:00,0,12:24:00,12/01/2023,
745,2023-12-01 12:25:00,0,12:25:00,12/01/2023,
746,2023-12-01 12:26:00,0,12:26:00,12/01/2023,
747,2023-12-01 12:27:00,0,12:27:00,12/01/2023,
748,2023-12-01 12:28:00,0,12:28:00,12/01/2023,
749,2023-12-01 12:29:00,0,12:29:00,12/01/2023,
750,2023-12-01 12:30:00,0,12:30:00,12/01/2023,
751,2023-12-01 12:31:00,0,12:31:00,12/01/2023,
752,2023-12-01 12:32:00,0,12:32:00,12/01/2023,
753,2023-12-01 12:33:00,0,12:33:00,12/01/2023,
754,2023-12-01 12:34:00,0,12:34:00,12/01/2023,
755,2023-12-01 12:35:00,0,12:35:00,12/01/2023,
756,2023-12-01 12:36:00,0,12:36:00,12/01/2023,
757,2023-12-01 12:37:00,0,12:37:00,12/01/2023,
758,2023-12-01 12:38:00,0,12:38:00,12/01/2023,
759,2023-12-01 12:39:00,0,12:39:00,12/01/2023,
760,2023-12-01 12:40:00,0,12:40:00,12/01/2023,
761,2023-12-01 12:41:00,0,12:41:00,12/01/2023,
762,2023-12-01 12:42:00,0,12:42:00,12/01/2023,
763,2023-12-01 12:43:00,0,12:43:00,12/01/2023,
764,2023-12-01 12:44:00,0,12:44:00,12/01/2023,
765,2023-12-01 12:45:00,0,12:45:00,12/01/2023,
766,2023-12-01 12:46:00,0,12:46:00,12/01/2023,
767,2023-12-01 12:47:00,0,12:47:00,12/01/2023,
768,2023-12-01 12:48:00,0,12:48:00,12/01/2023,
769,2023-12-01 12:49:00,0,12:49:00,12/01/2023,
770,2023-12-01 12:50:00,0,12:50:00,12/01/2023,
771,2023-12-01 12:51:00,0,12:51:00,12/01/2023,
772,2023-12-01 12:52:00,0,12:52:00,12/01/2023,
773,2023-12-01 12:53:00,0,12:53:00,12/01/2023,
774,2023-12-01 12:54:00,0,12:54:00,12/01/2023,
775,2023-12-01 12:55:00,0,12:55:00,12/01/2023,
776,2023-12-01 12:56:00,0,12:56:00,12/01/2023,
777,2023-12-01 12:57:00,0,12:57:00,12/01/2023,
778,2023-12-01 12:58:00,0,12:58:00,12/01/2023,
779,2023-12-01 12:59:00,0,12:59:00,12/01/2023,
780,2023-12-01 13:00:00,0,13:00:00,12/01/2023,
781,2023-12-01 13:01:00,0,13:01:00,12/01/2023,
782,2023-12-01 13:02:00,0,13:02:00,12/01/2023,
783,2023-12-01 13:03:00,0,13:03:00,12/01/2023,
784,2023-12-01 13:04:00,0,13:04:00,12/01/2023,
785,2023-12-01 13:05:00,0,13:05:00,12/01/2023,
786,2023-12-01 13:06:00,0,13:06:00,12/01/2023,
787,2023-12-01 13:07:00,0,13:07:00,12/01/2023,
788,2023-12-01 13:08:00,0,13:08:00,12/01/2023,
789,2023-12-01 13:09:00,0,13:09:00,12/01/2023,
790,2023-12-01 13:10:00,0,13:10:00,12/01/2023,
791,2023-12-01 13:11:00,0,13:11:00,12/01/2023,
792,2023-12-01 13:12:00,0,13:12:00,12/01/2023,
793,2023-12-01 13:13:00,0,13:13:00,12/01/2023,
794,2023-12-01 13:14:00,0,13:14:00,12/01/2023,
795,2023-12-01 13:15:00,0,13:15:00,12/01/2023,
796,2023-12-01 13:16:00,0,13:16:00,12/01/2023,
797,2023-12-01 13:17:00,0,13:17:00,12/01/2023,
798,2023-12-01 13:18:00,0,13:18:00,12/01/2023,
799,2023-12-01 13:19:00,0,13:19:00,12/01/2023,
800,2023-12-01 13:20:00,0,13:20:00,12/01/2023,
801,2023-12-01 13:21:00,0,13:21:00,12/01/2023,
802,2023-12-01 13:22:00,0,13:22:00,12/01/2023,
803,2023-12-01 13:23:00,0,13:23:00,12/01/2023,
804,2023-12-01 13:24:00,0,13:24:00,12/01/2023,
805,2023-12-01 13:25:00,0,13:25:00,12/01/2023,
806,2023-12-01 13:26:00,0,13:26:00,12/01/2023,
807,2023-12-01 13:27:00,0,13:27:00,12/01/2023,
808,2023-12-01 13:28:00,0,13:28:00,12/01/2023,
809,2023-12-01 13:29:00,0,13:29:00,12/01/2023,
810,2023-12-01 13:30:00,0,13:30:00,12/01/2023,
811,2023-12-01 13:31:00,0,13:31:00,12/01/2023,
812,2023-12-01 13:32:00,0,13:32:00,12/01/2023,
813,2023-12-01 13:33:00,0,13:33:00,12/01/2023,
814,2023-12-01 13:34:00,0,13:34:00,12/01/2023,
815,2023-12-01 13:35:00,0,13:35:00,12/01/2023,
816,2023-12-01 13:36:00,0,13:36:00,12/01/2023,
817,2023-12-01 13:37:00,0,13:37:00,12/01/2023,
818,2023-12-01 13:38:00,0,13:38:00,12/01/2023,
819,2023-12-01 13:39:00,0,13:39:00,12/01/2023,
820,2023-12-01 13:40:00,0,13:40:00,12/01/2023,
821,2023-12-01 13:41:00,0,13:41:00,12/01/2023,
822,2023-12-01 13:42:00,0,13:42:00,12/01/2023,
823,2023-12-01 13:43:00,0,13:43:00,12/01/2023,
824,2023-12-01 13:44:00,0,13:44:00,12/01/2023,
825,2023-12-01 13:45:00,0,13:45:00,12/01/2023,
826,2023-12-01 13:46:00,0,13:46:00,12/01/2023,
827,2023-12-01 13:47:00,0,13:47:00,12/01/2023,
828,2023-12-01 13:48:00,0,13:48:00,12/01/2023,
829,2023-12-01 13:49:00,0,13:49:00,12/01/2023,
830,2023-12-01 13:50:00,0,13:50:00,12/01/2023,
831,2023-12-01 13:51:00,0,13:51:00,12/01/2023,
832,2023-12-01 13:52:00,0,13:52:00,12/01/2023,
833,2023-12-01 13:53:00,0,13:53:00,12/01/2023,
834,2023-12-01 13:54:00,0,13:54:00,12/01/2023,
835,2023-12-01 13:55:00,0,13:55:00,12/01/2023,
836,2023-12-01 13:56:00,0,13:56:00,12/01/2023,
837,2023-12-01 13:57:00,0,13:57:00,12/01/2023,
838,2023-12-01 13:58:00,0,13:58:00,12/01/2023,
839,2023-12-01 13:59:00,0,13:59:00,12/01/2023,
840,2023-12-01 14:00:00,0,14:00:00,12/01/2023,
841,2023-12-01 14:01:00,0,14:01:00,12/01/2023,
842,2023-12-01 14:02:00,0,14:02:00,12/01/2023,
843,2023-12-01 14:03:00,0,14:03:00,12/01/2023,
844,2023-12-01 14:04:00,0,14:04:00,12/01/2023,
845,2023-12-01 14:05:00,0,14:05:00,12/01/2023,
846,2023-12-01 14:06:00,0,14:06:00,12/01/2023,
847,2023-12-01 14:07:00,0,14:07:00,12/01/2023,
848,2023-12-01 14:08:00,0,14:08:00,12/01/2023,
849,2023-12-01 14:09:00,0,14:09:00,12/01/2023,
850,2023-12-01 14:10:00,0,14:10:00,12/01/2023,
851,2023-12-01 14:11:00,0,14:11:00,12/01/2023,
852,2023-12-01 14:12:00,0,14:12:00,12/01/2023,
853,2023-12-01 14:13:00,0,14:13:00,12/01/2023,
854,2023-12-01 14:14:00,0,14:14:00,12/01/2023,
855,2023-12-01 14:15:00,0,14:15:00,12/01/2023,
856,2023-12-01 14:16:00,0,14:16:00,12/01/2023,
857,2023-12-01 14:17:00,0,14:17:00,12/01/2023,
858,2023-12-01 14:18:00,0,14:18:00,12/01/2023,
859,2023-12-01 14:19:00,0,14:19:00,12/01/2023,
860,2023-12-01 14:20:00,0,14:20:00,12/01/2023,
861,2023-12-01 14:21:00,0,14:21:00,12/01/2023,
862,2023-12-01 14:22:00,0,14:22:00,12/01/2023,
863,2023-12-01 14:23:00,0,14:23:00,12/01/2023,
864,2023-12-01 14:24:00,0,14:24:00,12/01/2023,
865,2023-12-01 14:25:00,0,14:25:00,12/01/2023,
866,2023-12-01 14:26:00,0,14:26:00,12/01/2023,
867,2023-12-01 14:27:00,0,14:27:00,12/01/2023,
868,2023-12-01 14:28:00,0,14:28:00,12/01/2023,
869,2023-12-01 14:29:00,0,14:29:00,12/01/2023,
870,2023-12-01 14:30:00,0,14:30:00,12/01/2023,
871,2023-12-01 14:31:00,0,14:31:00,12/01/2023,
872,2023-12-01 14:32:00,0,14:32:00,12/01/2023,
873,2023-12-01 14:33:00,0,14:33:00,12/01/2023,
874,2023-12-01 14:34:00,0,14:34:00,12/01/2023,
875,2023-12-01 14:35:00,0,14:35:00,12/01/2023,
876,2023-12-01 14:36:00,0,14:36:00,12/01/2023,
877,2023-12-01 14:37:00,0,14:37:00,12/01/2023,
878,2023-12-01 14:38:00,0,14:38:00,12/01/2023,
879,2023-12-01 14:39:00,0,14:39:00,12/01/2023,
880,2023-12-01 14:40:00,0,14:40:00,12/01/2023,
881,2023-12-01 14:41:00,0,14:41:00,12/01/2023,
882,2023-12-01 14:42:00,0,14:42:00,12/01/2023,
883,2023-12-01 14:43:00,0,14:43:00,12/01/2023,
884,2023-12-01 14:44:00,0,14:44:00,12/01/2023,
885,2023-12-01 14:45:00,0,14:45:00,12/01/2023,
886,2023-12-01 14:46:00,0,14:46:00,12/01/2023,
887,2023-12-01 14:47:00,0,14:47:00,12/01/2023,
888,2023-12-01 14:48:00,0,14:48:00,12/01/2023,
889,2023-12-01 14:49:00,0,14:49:00,12/01/2023,
890,2023-12-01 14:50:00,0,14:50:00,12/01/2023,
891,2023-12-01 14:51:00,0,14:51:00,12/01/2023,
892,2023-12-01 14:52:00,0,14:52:00,12/01/2023,
893,2023-12-01 14:53:00,0,14:53:00,12/01/2023,
894,2023-12-01 14:54:00,0,14:54:00,12/01/2023,
895,2023-12-01 14:55:00,0,14:55:00,12/01/2023,
896,2023-12-01 14:56:00,0,14:56:00,12/01/2023,
897,2023-12-01 14:57:00,0,14:57:00,12/01/2023,
898,2023-12-01 14:58:00,0,14:58:00,12/01/2023,
899,2023-12-01 14:59:00,0,14:59:00,12/01/2023,
